"","ENTIDAD","MUNICIPIO","CODIGO","ID_ESTRATO","UE","PRODUCCION","FORMA_CAPITAL","GASTOS","INGRESOS","PERSONAL_OCUP","CONSUMO_INTER","VALOR_AGREG","MARGEN_PSNETO","NOMBRE_ENTIDAD","NOMBRE_MUNICIPIO","DESC_CODIGO","CVEGEO"
"11125",14,87,464,99,15,2.163,0.103,4.32,6.361,38,0.385,1.778,32.0861499764188,"Jalisco","Tecalitlán,","Comercio al por menor de artículos para el cuidado de la salud","14087"
"11126",14,87,465,1,54,4.108,0.717,7.929,11.473,89,0.875,3.233,30.8899154536738,"Jalisco","Tecalitlán,","Comercio al por menor de artículos de papelería, para el esparcimiento y otros artículos de uso personal","14087"
"11127",14,87,466,1,29,4.409,0.501,9.462,13.06,52,1.148,3.261,27.5497702909648,"Jalisco","Tecalitlán,","Comercio al por menor de enseres domésticos, computadoras, artículos para la decoración de interiores y artículos usados","14087"
"11128",14,87,467,99,20,2.974,0.167,5.846,8.426,37,0.512,2.462,30.6195110372656,"Jalisco","Tecalitlán,","Comercio al por menor de artículos de ferretería, tlapalería y vidrios","14087"
"11129",14,87,488,99,4,0.607,0.03,0.383,0.613,7,0.383,0.224,37.5203915171289,"Jalisco","Tecalitlán,","Servicios relacionados con el transporte","14087"
"11130",14,87,541,1,11,2.969,1.818,1.192,2.962,26,1.192,1.777,59.7569209993248,"Jalisco","Tecalitlán,","Servicios profesionales, científicos y técnicos","14087"
"11131",14,87,561,99,9,1.754,0.072,0.626,1.749,12,0.626,1.128,64.2081189251001,"Jalisco","Tecalitlán,","Servicios de apoyo a los negocios","14087"
"11132",14,87,611,99,4,1.089,0.013,0.415,1.089,25,0.415,0.674,61.8916437098255,"Jalisco","Tecalitlán,","Servicios educativos","14087"
"11133",14,87,621,1,24,5.149,0.446,2.787,5.123,49,2.785,2.364,45.5982822564903,"Jalisco","Tecalitlán,","Servicios médicos de consulta externa y servicios relacionados","14087"
"11134",14,87,624,1,3,0.023,0,0.02,0.023,15,0.02,0.003,13.0434782608696,"Jalisco","Tecalitlán,","Otros servicios de asistencia social","14087"
"11135",14,87,721,99,5,2.312,0.18,0.949,2.302,17,0.948,1.364,58.7749782797567,"Jalisco","Tecalitlán,","Servicios de alojamiento temporal","14087"
"11136",14,87,722,99,94,25.188,0.924,13.194,25.135,214,13.184,12.004,47.5074597175254,"Jalisco","Tecalitlán,","Servicios de preparación de alimentos y bebidas","14087"
"11137",14,87,811,99,73,17.601,0.905,8.109,17.476,138,8.103,9.498,53.5992217898833,"Jalisco","Tecalitlán,","Servicios de reparación y mantenimiento","14087"
"11138",14,88,311,99,29,21.428,0.013,12.863,22.11,109,12.773,8.655,41.8227046585256,"Jalisco","Tecolotlán,","Industria alimentaria","14088"
"11139",14,88,312,99,4,1.78,0,0.706,1.8,14,0.706,1.074,60.7777777777778,"Jalisco","Tecolotlán,","Industria de las bebidas y del tabaco","14088"
"11140",14,88,315,99,4,32.796,0,15.589,32.828,85,14.225,18.571,52.5130985743877,"Jalisco","Tecolotlán,","Fabricación de prendas de vestir","14088"
"11141",14,88,321,1,7,1.868,0,1.275,1.972,14,1.275,0.593,35.3448275862069,"Jalisco","Tecolotlán,","Industria de la madera","14088"
"11142",14,88,322,1,3,0.138,0,0.094,0.154,4,0.094,0.044,38.961038961039,"Jalisco","Tecolotlán,","Industria del papel","14088"
"11143",14,88,323,1,3,1.182,0.015,0.84,1.228,7,0.825,0.357,31.5960912052117,"Jalisco","Tecolotlán,","Impresión e industrias conexas","14088"
"11144",14,88,332,99,18,6.366,0.071,3.512,6.51,36,3.508,2.858,46.0522273425499,"Jalisco","Tecolotlán,","Fabricación de productos metálicos","14088"
"11145",14,88,434,1,18,7.463,0.031,15.102,22.081,44,1.349,6.114,31.6063584076808,"Jalisco","Tecolotlán,","Comercio al por mayor de materias primas agropecuarias y forestales, para la industria, y materiales de desecho","14088"
"11146",14,88,461,99,137,40.08,0.528,82.932,115.604,309,8.5,31.58,28.2619978547455,"Jalisco","Tecolotlán,","Comercio al por menor de abarrotes, alimentos, bebidas, hielo y tabaco","14088"
"11147",14,88,462,1,6,13.756,1.012,23.706,31.986,29,4.37,9.386,25.8863252673044,"Jalisco","Tecolotlán,","Comercio al por menor en tiendas de autoservicio y departamentales","14088"
"11148",14,88,463,1,66,9.378,0.008,15.633,24.452,111,1.446,7.932,36.0665794209063,"Jalisco","Tecolotlán,","Comercio al por menor de productos textiles, bisutería, accesorios de vestir y calzado","14088"
"11149",14,88,464,99,16,16.989,0.005,23.664,37.881,55,1.722,15.267,37.5306882078087,"Jalisco","Tecolotlán,","Comercio al por menor de artículos para el cuidado de la salud","14088"
"11150",14,88,465,1,37,2.613,0.295,5.181,7.117,66,0.819,1.794,27.2024729520866,"Jalisco","Tecolotlán,","Comercio al por menor de artículos de papelería, para el esparcimiento y otros artículos de uso personal","14088"
"11151",14,88,466,99,32,8.763,0.177,17.827,23.169,71,2.528,6.235,23.0566705511675,"Jalisco","Tecolotlán,","Comercio al por menor de enseres domésticos, computadoras, artículos para la decoración de interiores y artículos usados","14088"
"11152",14,88,467,1,17,6.948,0.105,13.359,18.763,51,1.725,5.223,28.8013643873581,"Jalisco","Tecolotlán,","Comercio al por menor de artículos de ferretería, tlapalería y vidrios","14088"
"11153",14,88,468,1,7,4.686,0.409,18.152,21.085,15,2.112,2.574,13.9103628171686,"Jalisco","Tecolotlán,","Comercio al por menor de vehículos de motor, refacciones, combustibles y lubricantes","14088"
"11154",14,88,468,2,4,14.575,3.167,109.468,117.973,79,5.081,9.494,7.20927669890568,"Jalisco","Tecolotlán,","Comercio al por menor de vehículos de motor, refacciones, combustibles y lubricantes","14088"
"11155",14,88,531,1,11,1.438,0,0.476,1.438,26,0.476,0.962,66.8984700973574,"Jalisco","Tecolotlán,","Servicios inmobiliarios","14088"
"11156",14,88,541,1,11,3.013,0.946,0.837,3.082,21,0.787,2.226,72.8423101881895,"Jalisco","Tecolotlán,","Servicios profesionales, científicos y técnicos","14088"
"11157",14,88,561,99,4,1.334,0.001,0.519,1.334,8,0.519,0.815,61.0944527736132,"Jalisco","Tecolotlán,","Servicios de apoyo a los negocios","14088"
"11158",14,88,621,1,32,8.668,0.041,4.394,8.668,45,4.393,4.275,49.3077988001846,"Jalisco","Tecolotlán,","Servicios médicos de consulta externa y servicios relacionados","14088"
"11159",14,88,721,99,4,2.902,0,1.282,2.938,13,1.241,1.661,56.3648740639891,"Jalisco","Tecolotlán,","Servicios de alojamiento temporal","14088"
"11160",14,88,722,99,115,40.578,0.191,25.143,40.578,339,25.143,15.435,38.037853023806,"Jalisco","Tecolotlán,","Servicios de preparación de alimentos y bebidas","14088"
"11161",14,88,811,1,67,14.664,0.188,8.166,14.659,121,8.156,6.508,44.2936080223753,"Jalisco","Tecolotlán,","Servicios de reparación y mantenimiento","14088"
"11162",14,88,812,1,39,5.582,0.046,2.284,5.579,56,2.283,3.299,59.0607635777021,"Jalisco","Tecolotlán,","Servicios personales","14088"
"11163",14,89,311,1,3,0.865,0,0.408,0.871,12,0.408,0.457,53.1572904707233,"Jalisco","Techaluta de Montenegro,","Industria alimentaria","14089"
"11164",14,89,434,1,3,0.136,0,0.3,0.425,3,0.024,0.112,29.4117647058824,"Jalisco","Techaluta de Montenegro,","Comercio al por mayor de materias primas agropecuarias y forestales, para la industria, y materiales de desecho","14089"
"11165",14,89,461,99,33,5.91,0,10.137,14.833,56,1.109,4.801,31.6591384076047,"Jalisco","Techaluta de Montenegro,","Comercio al por menor de abarrotes, alimentos, bebidas, hielo y tabaco","14089"
"11166",14,89,463,99,4,0.417,0,0.623,1,4,0.038,0.379,37.7,"Jalisco","Techaluta de Montenegro,","Comercio al por menor de productos textiles, bisutería, accesorios de vestir y calzado","14089"
"11167",14,89,464,1,3,0.087,0,0.228,0.284,3,0.021,0.066,19.7183098591549,"Jalisco","Techaluta de Montenegro,","Comercio al por menor de artículos para el cuidado de la salud","14089"
"11168",14,89,465,1,7,0.198,0,0.548,0.692,11,0.049,0.149,20.8092485549133,"Jalisco","Techaluta de Montenegro,","Comercio al por menor de artículos de papelería, para el esparcimiento y otros artículos de uso personal","14089"
"11169",14,89,722,1,13,1.888,0,1.591,1.888,18,1.591,0.297,15.7309322033898,"Jalisco","Techaluta de Montenegro,","Servicios de preparación de alimentos y bebidas","14089"
"11170",14,90,311,99,20,21.992,0,10.796,22.023,104,10.796,11.196,50.9785224537983,"Jalisco","Tenamaxtlán,","Industria alimentaria","14090"
"11171",14,90,315,1,3,1.229,0,0.404,1.229,9,0.404,0.825,67.1277461350692,"Jalisco","Tenamaxtlán,","Fabricación de prendas de vestir","14090"
"11172",14,90,316,1,3,0.778,0,0.513,0.776,7,0.513,0.265,33.8917525773196,"Jalisco","Tenamaxtlán,","Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos","14090"
"11173",14,90,327,99,8,2.222,0,1.575,2.225,29,1.574,0.648,29.2134831460674,"Jalisco","Tenamaxtlán,","Fabricación de productos a base de minerales no metálicos","14090"
"11174",14,90,332,1,7,1.79,0.052,0.849,1.737,14,0.849,0.941,51.1226252158895,"Jalisco","Tenamaxtlán,","Fabricación de productos metálicos","14090"
"11175",14,90,337,1,3,0.173,0,0.07,0.173,3,0.07,0.103,59.5375722543352,"Jalisco","Tenamaxtlán,","Fabricación de muebles, colchones y persianas","14090"
"11176",14,90,434,1,20,11.174,0,35.342,44.413,40,3.286,7.888,20.424200121586,"Jalisco","Tenamaxtlán,","Comercio al por mayor de materias primas agropecuarias y forestales, para la industria, y materiales de desecho","14090"
"11177",14,90,461,1,76,17.053,0.389,38.243,52.983,146,2.983,14.07,27.8202442292811,"Jalisco","Tenamaxtlán,","Comercio al por menor de abarrotes, alimentos, bebidas, hielo y tabaco","14090"
"11178",14,90,463,1,33,4.732,0.01,9.426,13.981,61,0.892,3.84,32.5799299048709,"Jalisco","Tenamaxtlán,","Comercio al por menor de productos textiles, bisutería, accesorios de vestir y calzado","14090"
"11179",14,90,464,99,15,4.223,0,6.806,10.306,31,1.21,3.013,33.9607995342519,"Jalisco","Tenamaxtlán,","Comercio al por menor de artículos para el cuidado de la salud","14090"
"11180",14,90,465,1,19,2.107,0.031,3.328,4.901,29,0.475,1.632,32.0954907161804,"Jalisco","Tenamaxtlán,","Comercio al por menor de artículos de papelería, para el esparcimiento y otros artículos de uso personal","14090"
"11181",14,90,466,1,18,4.133,0.001,5.214,9.069,35,0.751,3.382,42.5074429374793,"Jalisco","Tenamaxtlán,","Comercio al por menor de enseres domésticos, computadoras, artículos para la decoración de interiores y artículos usados","14090"
"11182",14,90,493,99,3,17.877,2.654,15.059,17.924,20,14.114,3.763,15.9841553224727,"Jalisco","Tenamaxtlán,","Servicios de almacenamiento","14090"
"11183",14,90,522,99,4,11.105,-0.024,6.318,11.839,21,6.104,5.001,46.6340062505279,"Jalisco","Tenamaxtlán,","Instituciones de intermediación crediticia y financiera no bursátil","14090"
"11184",14,90,531,1,5,0.107,0,0.018,0.107,5,0.018,0.089,83.177570093458,"Jalisco","Tenamaxtlán,","Servicios inmobiliarios","14090"
"11185",14,90,541,1,7,17.533,0.049,3.758,17.531,10,3.758,13.775,78.5636871827049,"Jalisco","Tenamaxtlán,","Servicios profesionales, científicos y técnicos","14090"
"11186",14,90,561,99,4,0.853,0,0.305,0.853,9,0.305,0.548,64.2438452520516,"Jalisco","Tenamaxtlán,","Servicios de apoyo a los negocios","14090"
"11187",14,90,621,1,14,4.454,0.39,1.956,4.45,21,1.952,2.502,56.0449438202247,"Jalisco","Tenamaxtlán,","Servicios médicos de consulta externa y servicios relacionados","14090"
"11188",14,90,713,99,6,1.295,0.035,0.444,1.295,9,0.444,0.851,65.7142857142857,"Jalisco","Tenamaxtlán,","Servicios de entretenimiento en instalaciones recreativas y otros servicios recreativos","14090"
"11189",14,90,811,1,34,7.531,0.039,3.509,7.531,53,3.507,4.024,53.4059221882884,"Jalisco","Tenamaxtlán,","Servicios de reparación y mantenimiento","14090"
"11190",14,90,812,1,20,4.003,0.012,1.294,4.003,37,1.294,2.709,67.6742443167624,"Jalisco","Tenamaxtlán,","Servicios personales","14090"
"11191",14,90,813,99,3,2,0.078,0.719,2.2,17,0.714,1.286,67.3181818181818,"Jalisco","Tenamaxtlán,","Asociaciones y organizaciones","14090"
"11192",14,91,311,1,61,47.881,-0.033,25.518,47.821,199,25.44,22.441,46.6385060956484,"Jalisco","Teocaltiche,","Industria alimentaria","14091"
"11193",14,91,313,99,15,13.37,6.504,5.012,13.97,140,4.896,8.474,64.1231209735147,"Jalisco","Teocaltiche,","Fabricación de insumos textiles y acabado de textiles","14091"
"11194",14,91,314,99,7,3.805,-0.781,1.148,3.7,30,1.148,2.657,68.972972972973,"Jalisco","Teocaltiche,","Fabricación de productos textiles, excepto prendas de vestir","14091"
"11195",14,91,315,99,29,89.593,1.72,61.232,89.995,381,60.279,29.314,31.9606644813601,"Jalisco","Teocaltiche,","Fabricación de prendas de vestir","14091"
"11196",14,91,321,99,32,12.167,-3.289,5.292,12.128,69,5.288,6.879,56.3654353562005,"Jalisco","Teocaltiche,","Industria de la madera","14091"
"11197",14,91,322,1,3,0.188,0.005,0.126,0.188,6,0.125,0.063,32.9787234042553,"Jalisco","Teocaltiche,","Industria del papel","14091"
"11198",14,91,323,1,4,0.927,0.245,0.606,0.936,8,0.605,0.322,35.2564102564103,"Jalisco","Teocaltiche,","Impresión e industrias conexas","14091"
"11199",14,91,327,1,29,18.232,-0.065,10.457,18.268,100,10.454,7.778,42.757827895774,"Jalisco","Teocaltiche,","Fabricación de productos a base de minerales no metálicos","14091"
"11200",14,91,332,1,39,19.569,-1.174,10.519,19.558,96,10.514,9.055,46.2163820431537,"Jalisco","Teocaltiche,","Fabricación de productos metálicos","14091"
"11201",14,91,337,1,17,18.587,-0.614,8.891,18.372,45,8.592,9.995,51.6057043326802,"Jalisco","Teocaltiche,","Fabricación de muebles, colchones y persianas","14091"
"11202",14,91,339,99,32,10.018,0.049,4.32,9.964,68,4.317,5.701,56.6439181051786,"Jalisco","Teocaltiche,","Otras industrias manufactureras","14091"
"11203",14,91,431,99,10,280.56,16.584,554.083,690.75,800,157.559,123.001,19.7853058269996,"Jalisco","Teocaltiche,","Comercio al por mayor de abarrotes, alimentos, bebidas, hielo y tabaco","14091"
"11204",14,91,434,99,37,23.446,-0.155,59.978,80.607,115,3.796,19.65,25.5920701676033,"Jalisco","Teocaltiche,","Comercio al por mayor de materias primas agropecuarias y forestales, para la industria, y materiales de desecho","14091"
"11205",14,91,435,99,4,2.293,0.11,8.865,10.122,14,0.807,1.486,12.4184943687018,"Jalisco","Teocaltiche,","Comercio al por mayor de maquinaria, equipo y mobiliario para actividades agropecuarias, industriales, de servicios y comerciales, y de otra maquinaria y equipo de uso general","14091"
"11206",14,91,461,99,415,80.848,4.076,195.589,261.34,853,16.636,64.212,25.159179612765,"Jalisco","Teocaltiche,","Comercio al por menor de abarrotes, alimentos, bebidas, hielo y tabaco","14091"
"11207",14,91,462,99,10,28.144,1.382,117.453,145.19,86,8.867,19.277,19.1039327777395,"Jalisco","Teocaltiche,","Comercio al por menor en tiendas de autoservicio y departamentales","14091"
"11208",14,91,463,1,147,14.983,1.12,33.246,44.158,238,3.83,11.153,24.7112640971058,"Jalisco","Teocaltiche,","Comercio al por menor de productos textiles, bisutería, accesorios de vestir y calzado","14091"
"11209",14,91,464,1,28,9.674,0.566,24.14,31.896,64,1.891,7.783,24.3165287183346,"Jalisco","Teocaltiche,","Comercio al por menor de artículos para el cuidado de la salud","14091"
"11210",14,91,464,2,3,7.099,0.012,63.266,63.267,46,2.204,4.895,0.00158060284193146,"Jalisco","Teocaltiche,","Comercio al por menor de artículos para el cuidado de la salud","14091"
"11211",14,91,465,1,91,7.804,-1.289,16.356,22.357,163,2.114,5.69,26.8417050588183,"Jalisco","Teocaltiche,","Comercio al por menor de artículos de papelería, para el esparcimiento y otros artículos de uso personal","14091"
"11212",14,91,466,99,55,22.327,1.306,47.003,60.534,117,7.447,14.88,22.3527273928701,"Jalisco","Teocaltiche,","Comercio al por menor de enseres domésticos, computadoras, artículos para la decoración de interiores y artículos usados","14091"
"11213",14,91,467,1,46,12.163,-0.602,37.057,46.952,90,2.624,9.539,21.0747146021469,"Jalisco","Teocaltiche,","Comercio al por menor de artículos de ferretería, tlapalería y vidrios","14091"
"11214",14,91,468,1,29,24.838,3.72,184.969,188.401,102,9.949,14.889,1.82164638191943,"Jalisco","Teocaltiche,","Comercio al por menor de vehículos de motor, refacciones, combustibles y lubricantes","14091"
"11215",14,91,522,99,4,9.881,0.383,5.485,11.918,21,5.416,4.465,53.9771773787548,"Jalisco","Teocaltiche,","Instituciones de intermediación crediticia y financiera no bursátil","14091"
"11216",14,91,523,1,4,2.832,0,2.39,2.832,6,2.39,0.442,15.6073446327684,"Jalisco","Teocaltiche,","Actividades bursátiles, cambiarias y de inversión financiera","14091"
"11217",14,91,531,99,6,1.107,0,0.622,1.107,10,0.622,0.485,43.8121047877145,"Jalisco","Teocaltiche,","Servicios inmobiliarios","14091"
"11218",14,91,532,99,6,1.852,-0.009,0.545,1.852,16,0.543,1.309,70.572354211663,"Jalisco","Teocaltiche,","Servicios de alquiler de bienes muebles","14091"
"11219",14,91,541,1,34,6.52,4.479,2.17,6.52,70,2.122,4.398,66.7177914110429,"Jalisco","Teocaltiche,","Servicios profesionales, científicos y técnicos","14091"
"11220",14,91,561,1,19,2.985,0.216,1.833,2.985,32,1.826,1.159,38.5929648241206,"Jalisco","Teocaltiche,","Servicios de apoyo a los negocios","14091"
"11221",14,91,621,99,58,11.076,3.019,5.487,11.076,96,5.321,5.755,50.4604550379198,"Jalisco","Teocaltiche,","Servicios médicos de consulta externa y servicios relacionados","14091"
"11222",14,91,713,1,17,2.458,2.352,1.25,2.458,26,1.246,1.212,49.1456468673718,"Jalisco","Teocaltiche,","Servicios de entretenimiento en instalaciones recreativas y otros servicios recreativos","14091"
"11223",14,91,721,99,4,1.615,0.001,0.761,1.615,18,0.723,0.892,52.8792569659443,"Jalisco","Teocaltiche,","Servicios de alojamiento temporal","14091"
"11224",14,91,722,99,219,83.699,-0.962,52.457,84.329,639,51.87,31.829,37.7948274021985,"Jalisco","Teocaltiche,","Servicios de preparación de alimentos y bebidas","14091"
"11225",14,92,311,1,9,7.141,0.288,3.862,7.141,36,3.862,3.279,45.9179386640526,"Jalisco","Teocuitatlán de Corona,","Industria alimentaria","14092"
"11226",14,92,312,1,3,1.035,0,0.456,1.035,13,0.456,0.579,55.9420289855072,"Jalisco","Teocuitatlán de Corona,","Industria de las bebidas y del tabaco","14092"
"11227",14,92,316,1,4,0.455,0,0.267,0.455,5,0.267,0.188,41.3186813186813,"Jalisco","Teocuitatlán de Corona,","Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos","14092"
"11228",14,92,332,1,4,1.728,-0.003,1.223,1.726,9,1.223,0.505,29.1425260718424,"Jalisco","Teocuitatlán de Corona,","Fabricación de productos metálicos","14092"
"11229",14,92,461,1,74,19.989,-0.086,33.329,50.607,191,2.489,17.5,34.1415219238445,"Jalisco","Teocuitatlán de Corona,","Comercio al por menor de abarrotes, alimentos, bebidas, hielo y tabaco","14092"
